time,0.xpos,0.ypos,0.zpos,0.xvel,0.yvel,0.zvel,0.mass,1.xpos,1.ypos,1.zpos,1.xvel,1.yvel,1.zvel,1.mass,time_limit,
2074800.000000,15858323.083576,1885382.856671,-20555219.335177,12.147976,0.837999,-12.242376,5970000000000000281018368.000000,1305012598.378384,-103187196.732690,-384000000.000000,262.977956,-68.087308,0.000000,73477000000000000786432.000000,5000000000.000000,
2076000.000000,15872902.531532,1886388.301922,-20569910.715912,12.151103,0.837744,-12.243258,5970000000000000281018368.000000,1305328019.472095,-103268889.073747,-384000000.000000,262.723884,-68.066594,0.000000,73477000000000000786432.000000,5000000000.000000,
2077200.000000,15887485.731159,1887393.441222,-20584603.154046,12.154229,0.837489,-12.244139,5970000000000000281018368.000000,1305643135.742884,-103350556.556446,-384000000.000000,262.469918,-68.045877,0.000000,73477000000000000786432.000000,5000000000.000000,
2078400.000000,15902072.680895,1888398.274532,-20599296.648852,12.157354,0.837234,-12.245019,5970000000000000281018368.000000,1305957947.317609,-103432199.177391,-384000000.000000,262.216057,-68.025157,0.000000,73477000000000000786432.000000,5000000000.000000,
2079600.000000,15916663.379182,1889402.801809,-20613991.199601,12.160477,0.836979,-12.245899,5970000000000000281018368.000000,1306272454.322925,-103513816.933188,-384000000.000000,261.962302,-68.004435,0.000000,73477000000000000786432.000000,5000000000.000000,
2080800.000000,15931257.824462,1890407.023011,-20628686.805567,12.163599,0.836723,-12.246778,5970000000000000281018368.000000,1306586656.885286,-103595409.820444,-384000000.000000,261.708652,-67.983710,0.000000,73477000000000000786432.000000,5000000000.000000,
2082000.000000,15945856.015183,1891410.938097,-20643383.466025,12.166719,0.836468,-12.247656,5970000000000000281018368.000000,1306900555.130943,-103676977.835768,-384000000.000000,261.455108,-67.962982,0.000000,73477000000000000786432.000000,5000000000.000000,
2083200.000000,15960457.949793,1892414.547025,-20658081.180251,12.169838,0.836213,-12.248534,5970000000000000281018368.000000,1307214149.185946,-103758520.975768,-384000000.000000,261.201668,-67.942251,0.000000,73477000000000000786432.000000,5000000000.000000,
2084400.000000,15975063.626743,1893417.849752,-20672779.947522,12.172956,0.835958,-12.249411,5970000000000000281018368.000000,1307527439.176145,-103840039.237056,-384000000.000000,260.948333,-67.921517,0.000000,73477000000000000786432.000000,5000000000.000000,
2085600.000000,15989673.044486,1894420.846238,-20687479.767118,12.176073,0.835703,-12.250288,5970000000000000281018368.000000,1307840425.227188,-103921532.616244,-384000000.000000,260.695103,-67.900781,0.000000,73477000000000000786432.000000,5000000000.000000,
2086800.000000,16004286.201479,1895423.536441,-20702180.638319,12.179188,0.835448,-12.251164,5970000000000000281018368.000000,1308153107.464521,-104003001.109944,-384000000.000000,260.441977,-67.880042,0.000000,73477000000000000786432.000000,5000000000.000000,
2088000.000000,16018903.096180,1896425.920319,-20716882.560406,12.182303,0.835192,-12.252039,5970000000000000281018368.000000,1308465486.013393,-104084444.714772,-384000000.000000,260.188955,-67.859299,0.000000,73477000000000000786432.000000,5000000000.000000,
2089200.000000,16033523.727050,1897427.997831,-20731585.532661,12.185415,0.834937,-12.252914,5970000000000000281018368.000000,1308777560.998852,-104165863.427342,-384000000.000000,259.936038,-67.838554,0.000000,73477000000000000786432.000000,5000000000.000000,
2090400.000000,16048148.092552,1898429.768934,-20746289.554370,12.188527,0.834682,-12.253788,5970000000000000281018368.000000,1309089332.545744,-104247257.244271,-384000000.000000,259.683224,-67.817807,0.000000,73477000000000000786432.000000,5000000000.000000,
2091600.000000,16062776.191153,1899431.233588,-20760994.624817,12.191637,0.834426,-12.254662,5970000000000000281018368.000000,1309400800.778721,-104328626.162178,-384000000.000000,259.430515,-67.797056,0.000000,73477000000000000786432.000000,5000000000.000000,
2092800.000000,16077408.021320,1900432.391750,-20775700.743289,12.194746,0.834171,-12.255535,5970000000000000281018368.000000,1309711965.822230,-104409970.177680,-384000000.000000,259.177909,-67.776303,0.000000,73477000000000000786432.000000,5000000000.000000,
2094000.000000,16092043.581524,1901433.243379,-20790407.909074,12.197854,0.833915,-12.256408,5970000000000000281018368.000000,1310022827.800525,-104491289.287398,-384000000.000000,258.925406,-67.755546,0.000000,73477000000000000786432.000000,5000000000.000000,
2095200.000000,16106682.870239,1902433.788433,-20805116.121461,12.200960,0.833660,-12.257280,5970000000000000281018368.000000,1310333386.837659,-104572583.487953,-384000000.000000,258.673007,-67.734787,0.000000,73477000000000000786432.000000,5000000000.000000,
2096400.000000,16121325.885941,1903434.026871,-20819825.379741,12.204066,0.833404,-12.258151,5970000000000000281018368.000000,1310643643.057486,-104653852.775967,-384000000.000000,258.420710,-67.714026,0.000000,73477000000000000786432.000000,5000000000.000000,
2097600.000000,16135972.627106,1904433.958651,-20834535.683206,12.207169,0.833149,-12.259022,5970000000000000281018368.000000,1310953596.583665,-104735097.148063,-384000000.000000,258.168517,-67.693261,0.000000,73477000000000000786432.000000,5000000000.000000,
2098800.000000,16150623.092216,1905433.583732,-20849247.031148,12.210272,0.832893,-12.259892,5970000000000000281018368.000000,1311263247.539657,-104816316.600864,-384000000.000000,257.916427,-67.672493,0.000000,73477000000000000786432.000000,5000000000.000000,
2100000.000000,16165277.279753,1906432.902072,-20863959.422863,12.213374,0.832637,-12.260761,5970000000000000281018368.000000,1311572596.048726,-104897511.130997,-384000000.000000,257.664439,-67.651723,0.000000,73477000000000000786432.000000,5000000000.000000,
2101200.000000,16179935.188204,1907431.913630,-20878672.857645,12.216474,0.832382,-12.261630,5970000000000000281018368.000000,1311881642.233938,-104978680.735087,-384000000.000000,257.412554,-67.630950,0.000000,73477000000000000786432.000000,5000000000.000000,
2102400.000000,16194596.816055,1908430.618364,-20893387.334792,12.219573,0.832126,-12.262498,5970000000000000281018368.000000,1312190386.218164,-105059825.409761,-384000000.000000,257.160771,-67.610174,0.000000,73477000000000000786432.000000,5000000000.000000,
2103600.000000,16209262.161797,1909429.016232,-20908102.853602,12.222670,0.831870,-12.263366,5970000000000000281018368.000000,1312498828.124079,-105140945.151647,-384000000.000000,256.909090,-67.589395,0.000000,73477000000000000786432.000000,5000000000.000000,
2104800.000000,16223931.223922,1910427.107194,-20922819.413374,12.225767,0.831615,-12.264233,5970000000000000281018368.000000,1312806968.074164,-105222039.957374,-384000000.000000,256.657511,-67.568614,0.000000,73477000000000000786432.000000,5000000000.000000,
2106000.000000,16238604.000926,1911424.891207,-20937537.013409,12.228862,0.831359,-12.265100,5970000000000000281018368.000000,1313114806.190701,-105303109.823571,-384000000.000000,256.406034,-67.547829,0.000000,73477000000000000786432.000000,5000000000.000000,
2107200.000000,16253280.491305,1912422.368230,-20952255.653010,12.231955,0.831103,-12.265966,5970000000000000281018368.000000,1313422342.595779,-105384154.746870,-384000000.000000,256.154658,-67.527042,0.000000,73477000000000000786432.000000,5000000000.000000,
2108400.000000,16267960.693560,1913419.538222,-20966975.331479,12.235048,0.830847,-12.266831,5970000000000000281018368.000000,1313729577.411293,-105465174.723901,-384000000.000000,255.903384,-67.506252,0.000000,73477000000000000786432.000000,5000000000.000000,
2109600.000000,16282644.606192,1914416.401142,-20981696.048122,12.238139,0.830591,-12.267696,5970000000000000281018368.000000,1314036510.758942,-105546169.751298,-384000000.000000,255.652212,-67.485460,0.000000,73477000000000000786432.000000,5000000000.000000,
2110800.000000,16297332.227706,1915412.956947,-20996417.802243,12.241230,0.830335,-12.268561,5970000000000000281018368.000000,1314343142.760232,-105627139.825692,-384000000.000000,255.401140,-67.464664,0.000000,73477000000000000786432.000000,5000000000.000000,
2112000.000000,16312023.556610,1916409.205596,-21011140.593150,12.244318,0.830079,-12.269424,5970000000000000281018368.000000,1314649473.536476,-105708084.943719,-384000000.000000,255.150170,-67.443866,0.000000,73477000000000000786432.000000,5000000000.000000,
2113200.000000,16326718.591412,1917405.147049,-21025864.420151,12.247406,0.829823,-12.270287,5970000000000000281018368.000000,1314955503.208791,-105789005.102013,-384000000.000000,254.899301,-67.423064,0.000000,73477000000000000786432.000000,5000000000.000000,
2114400.000000,16341417.330624,1918400.781263,-21040589.282556,12.250492,0.829567,-12.271150,5970000000000000281018368.000000,1315261231.898103,-105869900.297209,-384000000.000000,254.648532,-67.402260,0.000000,73477000000000000786432.000000,5000000000.000000,
2115600.000000,16356119.772760,1919396.108197,-21055315.179675,12.253578,0.829311,-12.272012,5970000000000000281018368.000000,1315566659.725145,-105950770.525944,-384000000.000000,254.397863,-67.381454,0.000000,73477000000000000786432.000000,5000000000.000000,
2116800.000000,16370825.916336,1920391.127810,-21070042.110821,12.256662,0.829055,-12.272873,5970000000000000281018368.000000,1315871786.810457,-106031615.784855,-384000000.000000,254.147295,-67.360644,0.000000,73477000000000000786432.000000,5000000000.000000,
2118000.000000,16385535.759872,1921385.840060,-21084770.075307,12.259744,0.828799,-12.273734,5970000000000000281018368.000000,1316176613.274385,-106112436.070580,-384000000.000000,253.896828,-67.339832,0.000000,73477000000000000786432.000000,5000000000.000000,
2119200.000000,16400249.301889,1922380.244906,-21099499.072448,12.262826,0.828543,-12.274594,5970000000000000281018368.000000,1316481139.237087,-106193231.379756,-384000000.000000,253.646460,-67.319016,0.000000,73477000000000000786432.000000,5000000000.000000,
2120400.000000,16414966.540909,1923374.342307,-21114229.101558,12.265906,0.828286,-12.275454,5970000000000000281018368.000000,1316785364.818527,-106274001.709024,-384000000.000000,253.396192,-67.298198,0.000000,73477000000000000786432.000000,5000000000.000000,
2121600.000000,16429687.475460,1924368.132221,-21128960.161956,12.268985,0.828030,-12.276313,5970000000000000281018368.000000,1317089290.138477,-106354747.055023,-384000000.000000,253.146024,-67.277378,0.000000,73477000000000000786432.000000,5000000000.000000,
2122800.000000,16444412.104068,1925361.614608,-21143692.252959,12.272063,0.827774,-12.277172,5970000000000000281018368.000000,1317392915.316520,-106435467.414393,-384000000.000000,252.895956,-67.256554,0.000000,73477000000000000786432.000000,5000000000.000000,
2124000.000000,16459140.425266,1926354.789424,-21158425.373887,12.275139,0.827518,-12.278030,5970000000000000281018368.000000,1317696240.472047,-106516162.783775,-384000000.000000,252.645987,-67.235728,0.000000,73477000000000000786432.000000,5000000000.000000,
2125200.000000,16473872.437584,1927347.656630,-21173159.524060,12.278214,0.827261,-12.278887,5970000000000000281018368.000000,1317999265.724259,-106596833.159812,-384000000.000000,252.396117,-67.214899,0.000000,73477000000000000786432.000000,5000000000.000000,
2126400.000000,16488608.139560,1928340.216184,-21187894.702801,12.281289,0.827005,-12.279744,5970000000000000281018368.000000,1318301991.192166,-106677478.539145,-384000000.000000,252.146346,-67.194067,0.000000,73477000000000000786432.000000,5000000000.000000,
2127600.000000,16503347.529730,1929332.468045,-21202630.909432,12.284361,0.826748,-12.280600,5970000000000000281018368.000000,1318604416.994591,-106758098.918418,-384000000.000000,251.896674,-67.173232,0.000000,73477000000000000786432.000000,5000000000.000000,
2128800.000000,16518090.606634,1930324.412171,-21217368.143278,12.287433,0.826492,-12.281456,5970000000000000281018368.000000,1318906543.250163,-106838694.294274,-384000000.000000,251.647101,-67.152394,0.000000,73477000000000000786432.000000,5000000000.000000,
2130000.000000,16532837.368815,1931316.048521,-21232106.403664,12.290504,0.826235,-12.282311,5970000000000000281018368.000000,1319208370.077327,-106919264.663357,-384000000.000000,251.397627,-67.131554,0.000000,73477000000000000786432.000000,5000000000.000000,
2131200.000000,16547587.814818,1932307.377053,-21246845.689918,12.293573,0.825979,-12.283166,5970000000000000281018368.000000,1319509897.594336,-106999810.022311,-384000000.000000,251.148251,-67.110711,0.000000,73477000000000000786432.000000,5000000000.000000,
2132400.000000,16562341.943188,1933298.397728,-21261586.001367,12.296641,0.825722,-12.284020,5970000000000000281018368.000000,1319811125.919254,-107080330.367782,-384000000.000000,250.898973,-67.089865,0.000000,73477000000000000786432.000000,5000000000.000000,
2133600.000000,16577099.752475,1934289.110502,-21276327.337340,12.299708,0.825466,-12.284873,5970000000000000281018368.000000,1320112055.169958,-107160825.696415,-384000000.000000,250.649794,-67.069016,0.000000,73477000000000000786432.000000,5000000000.000000,
2134800.000000,16591861.241231,1935279.515335,-21291069.697168,12.302773,0.825209,-12.285726,5970000000000000281018368.000000,1320412685.464137,-107241296.004856,-384000000.000000,250.400713,-67.048164,0.000000,73477000000000000786432.000000,5000000000.000000,
2136000.000000,16606626.408010,1936269.612185,-21305813.080183,12.305838,0.824952,-12.286579,5970000000000000281018368.000000,1320713016.919293,-107321741.289752,-384000000.000000,250.151729,-67.027310,0.000000,73477000000000000786432.000000,5000000000.000000,
2137200.000000,16621395.251368,1937259.401012,-21320557.485717,12.308901,0.824696,-12.287430,5970000000000000281018368.000000,1321013049.652739,-107402161.547750,-384000000.000000,249.902843,-67.006453,0.000000,73477000000000000786432.000000,5000000000.000000,
2138400.000000,16636167.769862,1938248.881774,-21335302.913103,12.311963,0.824439,-12.288282,5970000000000000281018368.000000,1321312783.781602,-107482556.775496,-384000000.000000,249.654055,-66.985593,0.000000,73477000000000000786432.000000,5000000000.000000,
2139600.000000,16650943.962055,1939238.054430,-21350049.361679,12.315024,0.824182,-12.289132,5970000000000000281018368.000000,1321612219.422821,-107562926.969640,-384000000.000000,249.405364,-66.964730,0.000000,73477000000000000786432.000000,5000000000.000000,
2140800.000000,16665723.826509,1940226.918939,-21364796.830779,12.318083,0.823925,-12.289983,5970000000000000281018368.000000,1321911356.693150,-107643272.126828,-384000000.000000,249.156770,-66.943865,0.000000,73477000000000000786432.000000,5000000000.000000,
2142000.000000,16680507.361789,1941215.475258,-21379545.319741,12.321142,0.823669,-12.290832,5970000000000000281018368.000000,1322210195.709156,-107723592.243710,-384000000.000000,248.908273,-66.922996,0.000000,73477000000000000786432.000000,5000000000.000000,
2143200.000000,16695294.566462,1942203.723348,-21394294.827904,12.324199,0.823412,-12.291681,5970000000000000281018368.000000,1322508736.587221,-107803887.316934,-384000000.000000,248.659873,-66.902125,0.000000,73477000000000000786432.000000,5000000000.000000,
2144400.000000,16710085.439100,1943191.663166,-21409045.354609,12.327255,0.823155,-12.292530,5970000000000000281018368.000000,1322806979.443539,-107884157.343151,-384000000.000000,248.411570,-66.881251,0.000000,73477000000000000786432.000000,5000000000.000000,
2145600.000000,16724879.978273,1944179.294672,-21423796.899196,12.330310,0.822898,-12.293378,5970000000000000281018368.000000,1323104924.394123,-107964402.319009,-384000000.000000,248.163364,-66.860375,0.000000,73477000000000000786432.000000,5000000000.000000,
2146800.000000,16739678.182557,1945166.617825,-21438549.461007,12.333364,0.822641,-12.294225,5970000000000000281018368.000000,1323402571.554796,-108044622.241158,-384000000.000000,247.915254,-66.839495,0.000000,73477000000000000786432.000000,5000000000.000000,
2148000.000000,16754480.050529,1946153.632582,-21453303.039387,12.336416,0.822384,-12.295072,5970000000000000281018368.000000,1323699921.041199,-108124817.106249,-384000000.000000,247.667240,-66.818613,0.000000,73477000000000000786432.000000,5000000000.000000,
2149200.000000,16769285.580766,1947140.338904,-21468057.633679,12.339467,0.822127,-12.295918,5970000000000000281018368.000000,1323996972.968789,-108204986.910932,-384000000.000000,247.419322,-66.797728,0.000000,73477000000000000786432.000000,5000000000.000000,
2150400.000000,16784094.771851,1948126.736748,-21482813.243230,12.342518,0.821870,-12.296764,5970000000000000281018368.000000,1324293727.452837,-108285131.651858,-384000000.000000,247.171501,-66.776840,0.000000,73477000000000000786432.000000,5000000000.000000,
2151600.000000,16798907.622366,1949112.826073,-21497569.867386,12.345566,0.821613,-12.297609,5970000000000000281018368.000000,1324590184.608432,-108365251.325678,-384000000.000000,246.923775,-66.755949,0.000000,73477000000000000786432.000000,5000000000.000000,
2152800.000000,16813724.130899,1950098.606839,-21512327.505497,12.348614,0.821355,-12.298454,5970000000000000281018368.000000,1324886344.550479,-108445345.929044,-384000000.000000,246.676145,-66.735056,0.000000,73477000000000000786432.000000,5000000000.000000,
2154000.000000,16828544.296036,1951084.079004,-21527086.156910,12.351661,0.821098,-12.299298,5970000000000000281018368.000000,1325182207.393698,-108525415.458606,-384000000.000000,246.428610,-66.714160,0.000000,73477000000000000786432.000000,5000000000.000000,
2155200.000000,16843368.116368,1952069.242526,-21541845.820978,12.354706,0.820841,-12.300142,5970000000000000281018368.000000,1325477773.252627,-108605459.911017,-384000000.000000,246.181171,-66.693261,0.000000,73477000000000000786432.000000,5000000000.000000,
2156400.000000,16858195.590488,1953054.097365,-21556606.497050,12.357750,0.820584,-12.300985,5970000000000000281018368.000000,1325773042.241623,-108685479.282928,-384000000.000000,245.933827,-66.672359,0.000000,73477000000000000786432.000000,5000000000.000000,
2157600.000000,16873026.716990,1954038.643480,-21571368.184482,12.360794,0.820326,-12.301827,5970000000000000281018368.000000,1326068014.474858,-108765473.570992,-384000000.000000,245.686578,-66.651454,0.000000,73477000000000000786432.000000,5000000000.000000,
2158800.000000,16887861.494472,1955022.880829,-21586130.882625,12.363835,0.820069,-12.302669,5970000000000000281018368.000000,1326362690.066323,-108845442.771860,-384000000.000000,245.439424,-66.630547,0.000000,73477000000000000786432.000000,5000000000.000000,
2160000.000000,16902699.921532,1956006.809371,-21600894.590836,12.366876,0.819812,-12.303511,5970000000000000281018368.000000,1326657069.129828,-108925386.882185,-384000000.000000,245.192365,-66.609637,0.000000,73477000000000000786432.000000,5000000000.000000,
2161200.000000,16917541.996773,1956990.429064,-21615659.308471,12.369916,0.819554,-12.304352,5970000000000000281018368.000000,1326951151.778999,-109005305.898620,-384000000.000000,244.945400,-66.588724,0.000000,73477000000000000786432.000000,5000000000.000000,
2162400.000000,16932387.718798,1957973.739868,-21630425.034887,12.372954,0.819297,-12.305192,5970000000000000281018368.000000,1327244938.127284,-109085199.817817,-384000000.000000,244.698530,-66.567808,0.000000,73477000000000000786432.000000,5000000000.000000,
2163600.000000,16947237.086212,1958956.741742,-21645191.769444,12.375991,0.819039,-12.306032,5970000000000000281018368.000000,1327538428.287946,-109165068.636429,-384000000.000000,244.451754,-66.546889,0.000000,73477000000000000786432.000000,5000000000.000000,
2164800.000000,16962090.097625,1959939.434644,-21659959.511500,12.379027,0.818782,-12.306871,5970000000000000281018368.000000,1327831622.374071,-109244912.351109,-384000000.000000,244.205072,-66.525968,0.000000,73477000000000000786432.000000,5000000000.000000,
2166000.000000,16976946.751646,1960921.818532,-21674728.260416,12.382062,0.818524,-12.307710,5970000000000000281018368.000000,1328124520.498563,-109324730.958508,-384000000.000000,243.958484,-66.505044,0.000000,73477000000000000786432.000000,5000000000.000000,
2167200.000000,16991807.046888,1961903.893367,-21689498.015556,12.385096,0.818267,-12.308548,5970000000000000281018368.000000,1328417122.774145,-109404524.455281,-384000000.000000,243.711991,-66.484117,0.000000,73477000000000000786432.000000,5000000000.000000,
2168400.000000,17006670.981967,1962885.659106,-21704268.776281,12.388129,0.818009,-12.309386,5970000000000000281018368.000000,1328709429.313361,-109484292.838081,-384000000.000000,243.465590,-66.463187,0.000000,73477000000000000786432.000000,5000000000.000000,
2169600.000000,17021538.555498,1963867.115709,-21719040.541957,12.391160,0.817752,-12.310223,5970000000000000281018368.000000,1329001440.228575,-109564036.103559,-384000000.000000,243.219284,-66.442255,0.000000,73477000000000000786432.000000,5000000000.000000,
2170800.000000,17036409.766102,1964848.263134,-21733813.311948,12.394191,0.817494,-12.311060,5970000000000000281018368.000000,1329293155.631973,-109643754.248369,-384000000.000000,242.973071,-66.421319,0.000000,73477000000000000786432.000000,5000000000.000000,
2172000.000000,17051284.612400,1965829.101339,-21748587.085622,12.397220,0.817236,-12.311896,5970000000000000281018368.000000,1329584575.635560,-109723447.269164,-384000000.000000,242.726951,-66.400381,0.000000,73477000000000000786432.000000,5000000000.000000,
2173200.000000,17066163.093015,1966809.630285,-21763361.862346,12.400248,0.816979,-12.312732,5970000000000000281018368.000000,1329875700.351163,-109803115.162596,-384000000.000000,242.480924,-66.379441,0.000000,73477000000000000786432.000000,5000000000.000000,
2174400.000000,17081045.206573,1967789.849929,-21778137.641489,12.403275,0.816721,-12.313567,5970000000000000281018368.000000,1330166529.890431,-109882757.925319,-384000000.000000,242.234990,-66.358497,0.000000,73477000000000000786432.000000,5000000000.000000,
2175600.000000,17095930.951703,1968769.760231,-21792914.422421,12.406300,0.816463,-12.314401,5970000000000000281018368.000000,1330457064.364835,-109962375.553986,-384000000.000000,241.989149,-66.337550,0.000000,73477000000000000786432.000000,5000000000.000000,
2176800.000000,17110820.327034,1969749.361149,-21807692.204513,12.409325,0.816205,-12.315235,5970000000000000281018368.000000,1330747303.885665,-110041968.045248,-384000000.000000,241.743401,-66.316601,0.000000,73477000000000000786432.000000,5000000000.000000,
2178000.000000,17125713.331199,1970728.652642,-21822470.987137,12.412348,0.815947,-12.316069,5970000000000000281018368.000000,1331037248.564037,-110121535.395758,-384000000.000000,241.497745,-66.295649,0.000000,73477000000000000786432.000000,5000000000.000000,
2179200.000000,17140609.962833,1971707.634669,-21837250.769667,12.415371,0.815689,-12.316902,5970000000000000281018368.000000,1331326898.510889,-110201077.602170,-384000000.000000,241.252182,-66.274694,0.000000,73477000000000000786432.000000,5000000000.000000,
2180400.000000,17155510.220573,1972686.307189,-21852031.551478,12.418392,0.815431,-12.317734,5970000000000000281018368.000000,1331616253.836980,-110280594.661135,-384000000.000000,241.006710,-66.253737,0.000000,73477000000000000786432.000000,5000000000.000000,
2181600.000000,17170414.103057,1973664.670160,-21866813.331944,12.421412,0.815173,-12.318566,5970000000000000281018368.000000,1331905314.652894,-110360086.569305,-384000000.000000,240.761331,-66.232776,0.000000,73477000000000000786432.000000,5000000000.000000,
2182800.000000,17185321.608926,1974642.723541,-21881596.110443,12.424431,0.814915,-12.319398,5970000000000000281018368.000000,1332194081.069036,-110439553.323333,-384000000.000000,240.516044,-66.211813,0.000000,73477000000000000786432.000000,5000000000.000000,
2184000.000000,17200232.736825,1975620.467291,-21896379.886352,12.427449,0.814657,-12.320229,5970000000000000281018368.000000,1332482553.195638,-110518994.919870,-384000000.000000,240.270849,-66.190847,0.000000,73477000000000000786432.000000,5000000000.000000,
2185200.000000,17215147.485398,1976597.901369,-21911164.659050,12.430465,0.814399,-12.321059,5970000000000000281018368.000000,1332770731.142753,-110598411.355568,-384000000.000000,240.025745,-66.169878,0.000000,73477000000000000786432.000000,5000000000.000000,
2186400.000000,17230065.853292,1977575.025734,-21925950.427918,12.433481,0.814141,-12.321889,5970000000000000281018368.000000,1333058615.020261,-110677802.627079,-384000000.000000,239.780733,-66.148907,0.000000,73477000000000000786432.000000,5000000000.000000,
2187600.000000,17244987.839159,1978551.840344,-21940737.192337,12.436495,0.813883,-12.322718,5970000000000000281018368.000000,1333346204.937863,-110757168.731054,-384000000.000000,239.535812,-66.127933,0.000000,73477000000000000786432.000000,5000000000.000000,
2188800.000000,17259913.441650,1979528.345158,-21955524.951688,12.439509,0.813625,-12.323547,5970000000000000281018368.000000,1333633501.005087,-110836509.664144,-384000000.000000,239.290982,-66.106955,0.000000,73477000000000000786432.000000,5000000000.000000,
2190000.000000,17274842.659418,1980504.540135,-21970313.705355,12.442521,0.813367,-12.324376,5970000000000000281018368.000000,1333920503.331286,-110915825.423000,-384000000.000000,239.046243,-66.085976,0.000000,73477000000000000786432.000000,5000000000.000000,
2191200.000000,17289775.491121,1981480.425234,-21985103.452723,12.445532,0.813108,-12.325203,5970000000000000281018368.000000,1334207212.025639,-110995116.004271,-384000000.000000,238.801596,-66.064993,0.000000,73477000000000000786432.000000,5000000000.000000,
2192400.000000,17304711.935416,1982456.000413,-21999894.193177,12.448542,0.812850,-12.326031,5970000000000000281018368.000000,1334493627.197147,-111074381.404610,-384000000.000000,238.557039,-66.044007,0.000000,73477000000000000786432.000000,5000000000.000000,
2193600.000000,17319651.990965,1983431.265632,-22014685.926103,12.451551,0.812592,-12.326857,5970000000000000281018368.000000,1334779748.954642,-111153621.620665,-384000000.000000,238.312572,-66.023019,0.000000,73477000000000000786432.000000,5000000000.000000,
2194800.000000,17334595.656429,1984406.220848,-22029478.650890,12.454558,0.812334,-12.327684,5970000000000000281018368.000000,1335065577.406777,-111232836.649087,-384000000.000000,238.068196,-66.002028,0.000000,73477000000000000786432.000000,5000000000.000000,
2196000.000000,17349542.930474,1985380.866022,-22044272.366927,12.457565,0.812075,-12.328510,5970000000000000281018368.000000,1335351112.662034,-111312026.486524,-384000000.000000,237.823911,-65.981034,0.000000,73477000000000000786432.000000,5000000000.000000,
2197200.000000,17364493.811767,1986355.201111,-22059067.073602,12.460570,0.811817,-12.329335,5970000000000000281018368.000000,1335636354.828723,-111391191.129626,-384000000.000000,237.579715,-65.960037,0.000000,73477000000000000786432.000000,5000000000.000000,
2198400.000000,17379448.298977,1987329.226074,-22073862.770308,12.463575,0.811558,-12.330160,5970000000000000281018368.000000,1335921304.014977,-111470330.575041,-384000000.000000,237.335610,-65.939038,0.000000,73477000000000000786432.000000,5000000000.000000,
2199600.000000,17394406.390774,1988302.940870,-22088659.456436,12.466578,0.811300,-12.330984,5970000000000000281018368.000000,1336205960.328759,-111549444.819418,-384000000.000000,237.091595,-65.918036,0.000000,73477000000000000786432.000000,5000000000.000000,
2200800.000000,17409368.085834,1989276.345459,-22103457.131380,12.469580,0.811041,-12.331808,5970000000000000281018368.000000,1336490323.877860,-111628533.859405,-384000000.000000,236.847669,-65.897031,0.000000,73477000000000000786432.000000,5000000000.000000,
2202000.000000,17424333.382830,1990249.439797,-22118255.794533,12.472581,0.810783,-12.332631,5970000000000000281018368.000000,1336774394.769895,-111707597.691649,-384000000.000000,236.603833,-65.876023,0.000000,73477000000000000786432.000000,5000000000.000000,
2203200.000000,17439302.280440,1991222.223845,-22133055.445291,12.475581,0.810524,-12.333454,5970000000000000281018368.000000,1337058173.112310,-111786636.312798,-384000000.000000,236.360086,-65.855012,0.000000,73477000000000000786432.000000,5000000000.000000,
2204400.000000,17454274.777345,1992194.697561,-22147856.083050,12.478580,0.810265,-12.334276,5970000000000000281018368.000000,1337341659.012379,-111865649.719498,-384000000.000000,236.116429,-65.833999,0.000000,73477000000000000786432.000000,5000000000.000000,
2205600.000000,17469250.872225,1993166.860904,-22162657.707209,12.481578,0.810007,-12.335098,5970000000000000281018368.000000,1337624852.577204,-111944637.908396,-384000000.000000,235.872861,-65.812982,0.000000,73477000000000000786432.000000,5000000000.000000,
2206800.000000,17484230.563766,1994138.713832,-22177460.317165,12.484575,0.809748,-12.335919,5970000000000000281018368.000000,1337907753.913714,-112023600.876137,-384000000.000000,235.629382,-65.791963,0.000000,73477000000000000786432.000000,5000000000.000000,
2208000.000000,17499213.850652,1995110.256304,-22192263.912317,12.487570,0.809489,-12.336740,5970000000000000281018368.000000,1338190363.128669,-112102538.619367,-384000000.000000,235.385991,-65.770942,0.000000,73477000000000000786432.000000,5000000000.000000,
2209200.000000,17514200.731573,1996081.488279,-22207068.492068,12.490565,0.809231,-12.337560,5970000000000000281018368.000000,1338472680.328658,-112181451.134731,-384000000.000000,235.142690,-65.749917,0.000000,73477000000000000786432.000000,5000000000.000000,
2210400.000000,17529191.205218,1997052.409716,-22221874.055817,12.493558,0.808972,-12.338380,5970000000000000281018368.000000,1338754705.620099,-112260338.418873,-384000000.000000,234.899477,-65.728890,0.000000,73477000000000000786432.000000,5000000000.000000,
2211600.000000,17544185.270280,1998023.020573,-22236680.602969,12.496550,0.808713,-12.339199,5970000000000000281018368.000000,1339036439.109240,-112339200.468438,-384000000.000000,234.656353,-65.707859,0.000000,73477000000000000786432.000000,5000000000.000000,
2212800.000000,17559182.925453,1998993.320809,-22251488.132927,12.499541,0.808454,-12.340018,5970000000000000281018368.000000,1339317880.902158,-112418037.280068,-384000000.000000,234.413317,-65.686826,0.000000,73477000000000000786432.000000,5000000000.000000,
