time,xpos,ypos,xvel,yvel,object_mass,time_limit,total_energy,
479.000000,-1506377.269963,1516388.566977,-20647.772214,67248.732276,100000000000000004764729344.000000,1000000.000000,-647612421.823456,
480.000000,-1526522.635183,1583126.485227,-19654.910854,66234.278891,100000000000000004764729344.000000,1000000.000000,-647612431.815736,
481.000000,-1545709.699655,1648870.970082,-18729.922319,65261.375548,100000000000000004764729344.000000,1000000.000000,-647612439.760881,
482.000000,-1564002.769197,1713662.144591,-17865.842565,64327.209695,100000000000000004764729344.000000,1000000.000000,-647612446.131483,
483.000000,-1581459.665819,1777537.439974,-17056.639951,63429.206760,100000000000000004764729344.000000,1000000.000000,-647612451.279664,
484.000000,-1598132.581657,1840531.823294,-16297.063685,62565.009624,100000000000000004764729344.000000,1000000.000000,-647612455.470479,
485.000000,-1614068.796251,1902678.004993,-15582.520898,61732.459000,100000000000000004764729344.000000,1000000.000000,-647612458.905361,
486.000000,-1629311.282602,1964006.627452,-14908.976247,60929.575110,100000000000000004764729344.000000,1000000.000000,-647612461.738768,
487.000000,-1643899.222102,2024546.435935,-14272.869376,60154.540807,100000000000000004764729344.000000,1000000.000000,-647612464.090139,
488.000000,-1657868.444321,2084324.433405,-13671.046641,59405.686195,100000000000000004764729344.000000,1000000.000000,-647612466.052574,
489.000000,-1671251.804462,2143366.020690,-13100.704303,58681.474688,100000000000000004764729344.000000,1000000.000000,-647612467.699178,
490.000000,-1684079.508798,2201695.123392,-12559.341002,57980.490433,100000000000000004764729344.000000,1000000.000000,-647612469.087767,
491.000000,-1696379.396513,2259334.306863,-12044.717795,57301.426994,100000000000000004764729344.000000,1000000.000000,-647612470.264368,
492.000000,-1708177.184753,2316304.880447,-11554.824384,56643.077186,100000000000000004764729344.000000,1000000.000000,-647612471.265857,
493.000000,-1719496.682556,2372626.992090,-11087.850439,56004.323954,100000000000000004764729344.000000,1000000.000000,-647612472.121951,
494.000000,-1730359.978277,2428319.714295,-10642.161158,55384.132179,100000000000000004764729344.000000,1000000.000000,-647612472.856741,
495.000000,-1740787.604374,2483401.122321,-10216.276323,54781.541331,100000000000000004764729344.000000,1000000.000000,-647612473.489856,
496.000000,-1750798.682775,2537888.365416,-9808.852308,54195.658870,100000000000000004764729344.000000,1000000.000000,-647612474.037373,
497.000000,-1760411.053515,2591797.731781,-9418.666547,53625.654313,100000000000000004764729344.000000,1000000.000000,-647612474.512527,
498.000000,-1769641.388911,2645144.707919,-9044.604084,53070.753898,100000000000000004764729344.000000,1000000.000000,-647612474.926262,
499.000000,-1778505.295194,2697944.032911,-8685.645885,52530.235783,100000000000000004764729344.000000,1000000.000000,-647612475.287669,
500.000000,-1787017.403221,2750209.748131,-8340.858647,52003.425710,100000000000000004764729344.000000,1000000.000000,-647612475.604328,
501.000000,-1795191.449649,2801955.242842,-8009.385889,51489.693099,100000000000000004764729344.000000,1000000.000000,-647612475.882591,
502.000000,-1803040.349766,2853193.296079,-7690.440130,50988.447512,100000000000000004764729344.000000,1000000.000000,-647612476.127798,
503.000000,-1810576.262978,2903936.115165,-7383.296014,50499.135454,100000000000000004764729344.000000,1000000.000000,-647612476.344455,
504.000000,-1817810.651840,2954195.371181,-7087.284241,50021.237481,100000000000000004764729344.000000,1000000.000000,-647612476.536376,
505.000000,-1824754.335374,3003982.231682,-6801.786206,49554.265561,100000000000000004764729344.000000,1000000.000000,-647612476.706806,
506.000000,-1831417.537337,3053307.390892,-6526.229237,49097.760692,100000000000000004764729344.000000,1000000.000000,-647612476.858510,
507.000000,-1837809.929998,3102181.097636,-6260.082367,48651.290723,100000000000000004764729344.000000,1000000.000000,-647612476.993853,
508.000000,-1843940.673926,3150613.181180,-6002.852567,48214.448376,100000000000000004764729344.000000,1000000.000000,-647612477.114865,
509.000000,-1849818.454213,3198613.075185,-5754.081383,47786.849437,100000000000000004764729344.000000,1000000.000000,-647612477.223290,
510.000000,-1855451.513516,3246189.839940,-5513.341924,47368.131105,100000000000000004764729344.000000,1000000.000000,-647612477.320636,
511.000000,-1860847.682246,3293352.183003,-5280.236166,46957.950481,100000000000000004764729344.000000,1000000.000000,-647612477.408206,
512.000000,-1866014.406201,3340108.478406,-5054.392522,46555.983189,100000000000000004764729344.000000,1000000.000000,-647612477.487131,
513.000000,-1870958.771894,3386466.784529,-4835.463661,46161.922103,100000000000000004764729344.000000,1000000.000000,-647612477.558394,
514.000000,-1875687.529806,3432434.860764,-4623.124541,45775.476185,100000000000000004764729344.000000,1000000.000000,-647612477.622853,
515.000000,-1880207.115771,3478020.183059,-4417.070627,45396.369414,100000000000000004764729344.000000,1000000.000000,-647612477.681255,
516.000000,-1884523.670665,3523229.958438,-4217.016283,45024.339802,100000000000000004764729344.000000,1000000.000000,-647612477.734258,
517.000000,-1888643.058560,3568071.138568,-4022.693308,44659.138486,100000000000000004764729344.000000,1000000.000000,-647612477.782438,
518.000000,-1892570.883493,3612550.432469,-3833.849617,44300.528891,100000000000000004764729344.000000,1000000.000000,-647612477.826300,
519.000000,-1896312.504961,3656674.318400,-3650.248028,43948.285956,100000000000000004764729344.000000,1000000.000000,-647612477.866291,
520.000000,-1899873.052273,3700449.055021,-3471.665168,43602.195422,100000000000000004764729344.000000,1000000.000000,-647612477.902806,
521.000000,-1903257.437846,3743880.691853,-3297.890471,43262.053168,100000000000000004764729344.000000,1000000.000000,-647612477.936194,
522.000000,-1906470.369550,3786975.079112,-3128.725260,42927.664603,100000000000000004764729344.000000,1000000.000000,-647612477.966763,
523.000000,-1909516.362171,3829737.876943,-2963.981911,42598.844091,100000000000000004764729344.000000,1000000.000000,-647612477.994790,
524.000000,-1912399.748075,3872174.564120,-2803.483087,42275.414433,100000000000000004764729344.000000,1000000.000000,-647612478.020517,
525.000000,-1915124.687139,3914290.446223,-2647.061032,41957.206369,100000000000000004764729344.000000,1000000.000000,-647612478.044165,
526.000000,-1917695.176002,3956090.663355,-2494.556927,41644.058128,100000000000000004764729344.000000,1000000.000000,-647612478.065925,
527.000000,-1920115.056705,3997580.197412,-2345.820294,41335.815001,100000000000000004764729344.000000,1000000.000000,-647612478.085974,
528.000000,-1922388.024747,4038763.878950,-2200.708448,41032.328950,100000000000000004764729344.000000,1000000.000000,-647612478.104466,
529.000000,-1924517.636634,4079646.393664,-2059.085997,40733.458235,100000000000000004764729344.000000,1000000.000000,-647612478.121542,
530.000000,-1926507.316924,4120232.288515,-1920.824371,40439.067073,100000000000000004764729344.000000,1000000.000000,-647612478.137326,
531.000000,-1928360.364840,4160525.977528,-1785.801396,40149.025319,100000000000000004764729344.000000,1000000.000000,-647612478.151932,
532.000000,-1930079.960461,4200531.747272,-1653.900896,39863.208161,100000000000000004764729344.000000,1000000.000000,-647612478.165462,
533.000000,-1931669.170531,4240253.762055,-1525.012322,39581.495844,100000000000000004764729344.000000,1000000.000000,-647612478.178008,
534.000000,-1933130.953921,4279696.068848,-1399.030414,39303.773405,100000000000000004764729344.000000,1000000.000000,-647612478.189651,
535.000000,-1934468.166751,4318862.601951,-1275.854885,39029.930426,100000000000000004764729344.000000,1000000.000000,-647612478.200469,
536.000000,-1935683.567217,4357757.187422,-1155.390124,38759.860806,100000000000000004764729344.000000,1000000.000000,-647612478.210527,
537.000000,-1936779.820128,4396383.547286,-1037.544926,38493.462541,100000000000000004764729344.000000,1000000.000000,-647612478.219889,
538.000000,-1937759.501183,4434745.303527,-922.232237,38230.637522,100000000000000004764729344.000000,1000000.000000,-647612478.228610,
539.000000,-1938625.101005,4472845.981887,-809.368916,37971.291344,100000000000000004764729344.000000,1000000.000000,-647612478.236741,
540.000000,-1939379.028939,4510689.015482,-698.875518,37715.333126,100000000000000004764729344.000000,1000000.000000,-647612478.244328,
541.000000,-1940023.616648,4548277.748233,-590.676085,37462.675342,100000000000000004764729344.000000,1000000.000000,-647612478.251413,
542.000000,-1940561.121499,4585615.438151,-484.697957,37213.233659,100000000000000004764729344.000000,1000000.000000,-647612478.258035,
543.000000,-1940993.729773,4622705.260445,-380.871590,36966.926792,100000000000000004764729344.000000,1000000.000000,-647612478.264228,
544.000000,-1941323.559695,4659550.310503,-279.130391,36723.676358,100000000000000004764729344.000000,1000000.000000,-647612478.270026,
545.000000,-1941552.664306,4696153.606726,-179.410561,36483.406743,100000000000000004764729344.000000,1000000.000000,-647612478.275458,
546.000000,-1941683.034185,4732518.093232,-81.650946,36246.044977,100000000000000004764729344.000000,1000000.000000,-647612478.280549,
547.000000,-1941716.600020,4768646.642444,14.207100,36011.520616,100000000000000004764729344.000000,1000000.000000,-647612478.285325,
548.000000,-1941655.235054,4804542.057551,108.219841,35779.765625,100000000000000004764729344.000000,1000000.000000,-647612478.289809,
549.000000,-1941500.757407,4840207.074873,200.441283,35550.714277,100000000000000004764729344.000000,1000000.000000,-647612478.294021,
550.000000,-1941254.932272,4875644.366112,290.923288,35324.303048,100000000000000004764729344.000000,1000000.000000,-647612478.297980,
551.000000,-1940919.474008,4910856.540506,379.715679,35100.470524,100000000000000004764729344.000000,1000000.000000,-647612478.301704,
552.000000,-1940496.048131,4945846.146899,466.866341,34879.157309,100000000000000004764729344.000000,1000000.000000,-647612478.305210,
553.000000,-1939986.273197,4980615.675710,552.421316,34660.305940,100000000000000004764729344.000000,1000000.000000,-647612478.308511,
554.000000,-1939391.722608,5015167.560829,636.424892,34443.860805,100000000000000004764729344.000000,1000000.000000,-647612478.311623,
555.000000,-1938713.926318,5049504.181427,718.919686,34229.768069,100000000000000004764729344.000000,1000000.000000,-647612478.314557,
556.000000,-1937954.372466,5083627.863697,799.946725,34017.975597,100000000000000004764729344.000000,1000000.000000,-647612478.317325,
557.000000,-1937114.508930,5117540.882517,879.545518,33808.432886,100000000000000004764729344.000000,1000000.000000,-647612478.319938,
558.000000,-1936195.744806,5151245.463052,957.754127,33601.090997,100000000000000004764729344.000000,1000000.000000,-647612478.322407,
559.000000,-1935199.451824,5184743.782286,1034.609236,33395.902498,100000000000000004764729344.000000,1000000.000000,-647612478.324740,
560.000000,-1934126.965694,5218037.970493,1110.146210,33192.821398,100000000000000004764729344.000000,1000000.000000,-647612478.326947,
561.000000,-1932979.587395,5251130.112658,1184.399158,32991.803092,100000000000000004764729344.000000,1000000.000000,-647612478.329035,
562.000000,-1931758.584402,5284022.249831,1257.400985,32792.804308,100000000000000004764729344.000000,1000000.000000,-647612478.331011,
563.000000,-1930465.191863,5316716.380433,1329.183450,32595.783056,100000000000000004764729344.000000,1000000.000000,-647612478.332883,
564.000000,-1929100.613722,5349214.461516,1399.777211,32400.698577,100000000000000004764729344.000000,1000000.000000,-647612478.334656,
565.000000,-1927666.023791,5381518.409968,1469.211879,32207.511296,100000000000000004764729344.000000,1000000.000000,-647612478.336338,
566.000000,-1926162.566780,5413630.103679,1537.516057,32016.182780,100000000000000004764729344.000000,1000000.000000,-647612478.337933,
567.000000,-1924591.359280,5445551.382654,1604.717386,31826.675692,100000000000000004764729344.000000,1000000.000000,-647612478.339447,
568.000000,-1922953.490705,5477284.050097,1670.842586,31638.953754,100000000000000004764729344.000000,1000000.000000,-647612478.340884,
569.000000,-1921250.024193,5508829.873444,1735.917494,31452.981705,100000000000000004764729344.000000,1000000.000000,-647612478.342249,
570.000000,-1919481.997473,5540190.585363,1799.967100,31268.725266,100000000000000004764729344.000000,1000000.000000,-647612478.343546,
571.000000,-1917650.423691,5571367.884720,1863.015581,31086.151103,100000000000000004764729344.000000,1000000.000000,-647612478.344779,
572.000000,-1915756.292208,5602363.437507,1925.086339,30905.226795,100000000000000004764729344.000000,1000000.000000,-647612478.345952,
573.000000,-1913800.569360,5633178.877734,1986.202025,30725.920799,100000000000000004764729344.000000,1000000.000000,-647612478.347068,
574.000000,-1911784.199193,5663815.808298,2046.384575,30548.202422,100000000000000004764729344.000000,1000000.000000,-647612478.348131,
575.000000,-1909708.104163,5694275.801814,2105.655237,30372.041790,100000000000000004764729344.000000,1000000.000000,-647612478.349143,
576.000000,-1907573.185810,5724560.401419,2164.034597,30197.409819,100000000000000004764729344.000000,1000000.000000,-647612478.350107,
577.000000,-1905380.325411,5754671.121553,2221.542604,30024.278188,100000000000000004764729344.000000,1000000.000000,-647612478.351025,
578.000000,-1903130.384599,5784609.448703,2278.198598,29852.619314,100000000000000004764729344.000000,1000000.000000,-647612478.351902,
579.000000,-1900824.205962,5814376.842133,2334.021331,29682.406327,100000000000000004764729344.000000,1000000.000000,-647612478.352737,
580.000000,-1898462.613621,5843974.734582,2389.028989,29513.613044,100000000000000004764729344.000000,1000000.000000,-647612478.353534,
581.000000,-1896046.413786,5873404.532940,2443.239218,29346.213949,100000000000000004764729344.000000,1000000.000000,-647612478.354296,
582.000000,-1893576.395282,5902667.618908,2496.669135,29180.184168,100000000000000004764729344.000000,1000000.000000,-647612478.355023,
583.000000,-1891053.330072,5931765.349622,2549.335360,29015.499451,100000000000000004764729344.000000,1000000.000000,-647612478.355717,
584.000000,-1888477.973744,5960699.058272,2601.254022,28852.136149,100000000000000004764729344.000000,1000000.000000,-647612478.356380,
585.000000,-1885851.065988,5989470.054693,2652.440787,28690.071196,100000000000000004764729344.000000,1000000.000000,-647612478.357014,
586.000000,-1883173.331059,6018079.625938,2702.910868,28529.282091,100000000000000004764729344.000000,1000000.000000,-647612478.357621,
587.000000,-1880445.478214,6046529.036831,2752.679045,28369.746877,100000000000000004764729344.000000,1000000.000000,-647612478.358201,
588.000000,-1877668.202143,6074819.530507,2801.759682,28211.444129,100000000000000004764729344.000000,1000000.000000,-647612478.358756,
589.000000,-1874842.183373,6102952.328930,2850.166735,28054.352930,100000000000000004764729344.000000,1000000.000000,-647612478.359288,
590.000000,-1871968.088672,6130928.633402,2897.913773,27898.452862,100000000000000004764729344.000000,1000000.000000,-647612478.359796,
591.000000,-1869046.571428,6158749.625044,2945.013991,27743.723987,100000000000000004764729344.000000,1000000.000000,-647612478.360284,
592.000000,-1866078.272015,6186416.465276,2991.480219,27590.146835,100000000000000004764729344.000000,1000000.000000,-647612478.360751,
593.000000,-1863063.818155,6213930.296274,3037.324937,27437.702384,100000000000000004764729344.000000,1000000.000000,-647612478.361198,
594.000000,-1860003.825258,6241292.241411,3082.560289,27286.372054,100000000000000004764729344.000000,1000000.000000,-647612478.361627,
595.000000,-1856898.896757,6268503.405697,3127.198090,27136.137689,100000000000000004764729344.000000,1000000.000000,-647612478.362039,
596.000000,-1853749.624425,6295564.876189,3171.249841,26986.981543,100000000000000004764729344.000000,1000000.000000,-647612478.362434,
597.000000,-1850556.588689,6322477.722403,3214.726738,26838.886274,100000000000000004764729344.000000,1000000.000000,-647612478.362813,
598.000000,-1847320.358929,6349242.996705,3257.639682,26691.834925,100000000000000004764729344.000000,1000000.000000,-647612478.363176,
599.000000,-1844041.493767,6375861.734695,3299.999289,26545.810918,100000000000000004764729344.000000,1000000.000000,-647612478.363525,
600.000000,-1840720.541346,6402334.955579,3341.815900,26400.798040,100000000000000004764729344.000000,1000000.000000,-647612478.363861,
601.000000,-1837358.039604,6428663.662527,3383.099588,26256.780434,100000000000000004764729344.000000,1000000.000000,-647612478.364182,
602.000000,-1833954.516536,6454848.843028,3423.860169,26113.742588,100000000000000004764729344.000000,1000000.000000,-647612478.364492,
603.000000,-1830510.490444,6480891.469226,3464.107208,25971.669326,100000000000000004764729344.000000,1000000.000000,-647612478.364790,
604.000000,-1827026.470188,6506792.498253,3503.850032,25830.545796,100000000000000004764729344.000000,1000000.000000,-647612478.365076,
605.000000,-1823502.955419,6532552.872548,3543.097729,25690.357466,100000000000000004764729344.000000,1000000.000000,-647612478.365351,
606.000000,-1819940.436815,6558173.520172,3581.859163,25551.090109,100000000000000004764729344.000000,1000000.000000,-647612478.365615,
607.000000,-1816339.396296,6583655.355111,3620.142979,25412.729800,100000000000000004764729344.000000,1000000.000000,-647612478.365870,
608.000000,-1812700.307250,6608999.277570,3657.957607,25275.262901,100000000000000004764729344.000000,1000000.000000,-647612478.366115,
609.000000,-1809023.634733,6634206.174262,3695.311274,25138.676062,100000000000000004764729344.000000,1000000.000000,-647612478.366351,
610.000000,-1805309.835678,6659276.918685,3732.212004,25002.956206,100000000000000004764729344.000000,1000000.000000,-647612478.366578,
611.000000,-1801559.359091,6684212.371395,3768.667628,24868.090524,100000000000000004764729344.000000,1000000.000000,-647612478.366797,
612.000000,-1797772.646239,6709013.380271,3804.685792,24734.066468,100000000000000004764729344.000000,1000000.000000,-647612478.367008,
613.000000,-1793950.130838,6733680.780771,3840.273956,24600.871744,100000000000000004764729344.000000,1000000.000000,-647612478.367211,
614.000000,-1790092.239231,6758215.396184,3875.439404,24468.494305,100000000000000004764729344.000000,1000000.000000,-647612478.367406,
615.000000,-1786199.390561,6782618.037871,3910.189252,24336.922345,100000000000000004764729344.000000,1000000.000000,-647612478.367595,
616.000000,-1782271.996943,6806889.505505,3944.530445,24206.144290,100000000000000004764729344.000000,1000000.000000,-647612478.367777,
617.000000,-1778310.463626,6831030.587302,3978.469769,24076.148798,100000000000000004764729344.000000,1000000.000000,-647612478.367953,
618.000000,-1774315.189151,6855042.060245,4012.013852,23946.924747,100000000000000004764729344.000000,1000000.000000,-647612478.368122,
619.000000,-1770286.565508,6878924.690304,4045.169171,23818.461231,100000000000000004764729344.000000,1000000.000000,-647612478.368285,
620.000000,-1766224.978286,6902679.232650,4077.942054,23690.747555,100000000000000004764729344.000000,1000000.000000,-647612478.368443,
621.000000,-1762130.806816,6926306.431861,4110.338686,23563.773231,100000000000000004764729344.000000,1000000.000000,-647612478.368595,
622.000000,-1758004.424315,6949807.022131,4142.365112,23437.527971,100000000000000004764729344.000000,1000000.000000,-647612478.368742,
623.000000,-1753846.198022,6973181.727458,4174.027242,23312.001682,100000000000000004764729344.000000,1000000.000000,-647612478.368884,
624.000000,-1749656.489335,6996431.261848,4205.330854,23187.184461,100000000000000004764729344.000000,1000000.000000,-647612478.369021,
625.000000,-1745435.653936,7019556.329493,4236.281597,23063.066590,100000000000000004764729344.000000,1000000.000000,-647612478.369153,
626.000000,-1741184.041921,7042557.624964,4266.884996,22939.638535,100000000000000004764729344.000000,1000000.000000,-647612478.369281,
627.000000,-1736901.997922,7065435.833380,4297.146457,22816.890937,100000000000000004764729344.000000,1000000.000000,-647612478.369405,
628.000000,-1732589.861224,7088191.630591,4327.071264,22694.814608,100000000000000004764729344.000000,1000000.000000,-647612478.369524,
629.000000,-1728247.965886,7110825.683343,4356.664590,22573.400530,100000000000000004764729344.000000,1000000.000000,-647612478.369640,
630.000000,-1723876.640849,7133338.649447,4385.931496,22452.639848,100000000000000004764729344.000000,1000000.000000,-647612478.369752,
631.000000,-1719476.210049,7155731.177938,4414.876932,22332.523869,100000000000000004764729344.000000,1000000.000000,-647612478.369860,
632.000000,-1715046.992524,7178003.909237,4443.505745,22213.044054,100000000000000004764729344.000000,1000000.000000,-647612478.369964,
633.000000,-1710589.302517,7200157.475304,4471.822680,22094.192018,100000000000000004764729344.000000,1000000.000000,-647612478.370065,
634.000000,-1706103.449575,7222192.499786,4499.832379,21975.959524,100000000000000004764729344.000000,1000000.000000,-647612478.370163,
635.000000,-1701589.738653,7244109.598167,4527.539389,21858.338482,100000000000000004764729344.000000,1000000.000000,-647612478.370258,
636.000000,-1697048.470207,7265909.377915,4554.948162,21741.320942,100000000000000004764729344.000000,1000000.000000,-647612478.370350,
637.000000,-1692479.940288,7287592.438614,4582.063056,21624.899095,100000000000000004764729344.000000,1000000.000000,-647612478.370438,
638.000000,-1687884.440630,7309159.372109,4608.888342,21509.065266,100000000000000004764729344.000000,1000000.000000,-647612478.370525,
639.000000,-1683262.258746,7330610.762636,4635.428199,21393.811912,100000000000000004764729344.000000,1000000.000000,-647612478.370608,
640.000000,-1678613.678007,7351947.186953,4661.686726,21279.131622,100000000000000004764729344.000000,1000000.000000,-647612478.370689,
641.000000,-1673938.977731,7373169.214471,4687.667935,21165.017109,100000000000000004764729344.000000,1000000.000000,-647612478.370767,
642.000000,-1669238.433264,7394277.407374,4713.375759,21051.461210,100000000000000004764729344.000000,1000000.000000,-647612478.370843,
643.000000,-1664512.316057,7415272.320745,4738.814049,20938.456883,100000000000000004764729344.000000,1000000.000000,-647612478.370916,
644.000000,-1659760.893750,7436154.502687,4763.986583,20825.997205,100000000000000004764729344.000000,1000000.000000,-647612478.370987,
645.000000,-1654984.430243,7456924.494433,4788.897061,20714.075367,100000000000000004764729344.000000,1000000.000000,-647612478.371056,
646.000000,-1650183.185771,7477582.830467,4813.549110,20602.684673,100000000000000004764729344.000000,1000000.000000,-647612478.371123,
647.000000,-1645357.416978,7498130.038631,4837.946288,20491.818540,100000000000000004764729344.000000,1000000.000000,-647612478.371188,
648.000000,-1640507.376988,7518566.640239,4862.092081,20381.470489,100000000000000004764729344.000000,1000000.000000,-647612478.371251,
649.000000,-1635633.315471,7538893.150178,4885.989906,20271.634149,100000000000000004764729344.000000,1000000.000000,-647612478.371312,
650.000000,-1630735.478713,7559110.077017,4909.643118,20162.303252,100000000000000004764729344.000000,1000000.000000,-647612478.371371,
651.000000,-1625814.109678,7579217.923107,4933.055002,20053.471631,100000000000000004764729344.000000,1000000.000000,-647612478.371429,
652.000000,-1620869.448076,7599217.184681,4956.228783,19945.133218,100000000000000004764729344.000000,1000000.000000,-647612478.371485,
653.000000,-1615901.730424,7619108.351953,4979.167625,19837.282040,100000000000000004764729344.000000,1000000.000000,-647612478.371539,
654.000000,-1610911.190105,7638891.909213,5001.874629,19729.912222,100000000000000004764729344.000000,1000000.000000,-647612478.371592,
655.000000,-1605898.057430,7658568.334921,5024.352839,19623.017979,100000000000000004764729344.000000,1000000.000000,-647612478.371643,
656.000000,-1600862.559695,7678138.101797,5046.605242,19516.593617,100000000000000004764729344.000000,1000000.000000,-647612478.371692,
657.000000,-1595804.921236,7697601.676913,5068.634769,19410.633533,100000000000000004764729344.000000,1000000.000000,-647612478.371740,
658.000000,-1590725.363490,7716959.521781,5090.444294,19305.132208,100000000000000004764729344.000000,1000000.000000,-647612478.371787,
659.000000,-1585624.105041,7736212.092437,5112.036640,19200.084210,100000000000000004764729344.000000,1000000.000000,-647612478.371833,
660.000000,-1580501.361680,7755359.839526,5133.414577,19095.484190,100000000000000004764729344.000000,1000000.000000,-647612478.371877,
661.000000,-1575357.346451,7774403.208387,5154.580823,18991.326881,100000000000000004764729344.000000,1000000.000000,-647612478.371920,
662.000000,-1570192.269706,7793342.639127,5175.538049,18887.607094,100000000000000004764729344.000000,1000000.000000,-647612478.371962,
663.000000,-1565006.339152,7812178.566711,5196.288874,18784.319721,100000000000000004764729344.000000,1000000.000000,-647612478.372002,
664.000000,-1559799.759899,7830911.421029,5216.835872,18681.459729,100000000000000004764729344.000000,1000000.000000,-647612478.372042,
665.000000,-1554572.734508,7849541.626977,5237.181568,18579.022162,100000000000000004764729344.000000,1000000.000000,-647612478.372080,
666.000000,-1549325.463036,7868069.604531,5257.328443,18477.002134,100000000000000004764729344.000000,1000000.000000,-647612478.372117,
667.000000,-1544058.143083,7886495.768821,5277.278934,18375.394836,100000000000000004764729344.000000,1000000.000000,-647612478.372154,
668.000000,-1538770.969832,7904820.530199,5297.035433,18274.195527,100000000000000004764729344.000000,1000000.000000,-647612478.372189,
669.000000,-1533464.136097,7923044.294312,5316.600290,18173.399534,100000000000000004764729344.000000,1000000.000000,-647612478.372223,
670.000000,-1528137.832362,7941167.462170,5335.975815,18073.002255,100000000000000004764729344.000000,1000000.000000,-647612478.372257,
671.000000,-1522792.246822,7959190.430212,5355.164275,17972.999152,100000000000000004764729344.000000,1000000.000000,-647612478.372289,
672.000000,-1517427.565424,7977113.590375,5374.167898,17873.385755,100000000000000004764729344.000000,1000000.000000,-647612478.372321,
673.000000,-1512043.971907,7994937.330155,5392.988874,17774.157656,100000000000000004764729344.000000,1000000.000000,-647612478.372352,
674.000000,-1506641.647840,8012662.032672,5411.629354,17675.310511,100000000000000004764729344.000000,1000000.000000,-647612478.372382,
675.000000,-1501220.772660,8030288.076732,5430.091451,17576.840035,100000000000000004764729344.000000,1000000.000000,-647612478.372411,
676.000000,-1495781.523706,8047815.836890,5448.377243,17478.742007,100000000000000004764729344.000000,1000000.000000,-647612478.372439,
677.000000,-1490324.076261,8065245.683505,5466.488771,17381.012262,100000000000000004764729344.000000,1000000.000000,-647612478.372467,
678.000000,-1484848.603582,8082577.982805,5484.428043,17283.646695,100000000000000004764729344.000000,1000000.000000,-647612478.372494,
679.000000,-1479355.276936,8099813.096939,5502.197031,17186.641259,100000000000000004764729344.000000,1000000.000000,-647612478.372520,
680.000000,-1473844.265635,8116951.384034,5519.797673,17089.991959,100000000000000004764729344.000000,1000000.000000,-647612478.372546,
681.000000,-1468315.737069,8133993.198255,5537.231876,16993.694858,100000000000000004764729344.000000,1000000.000000,-647612478.372571,
682.000000,-1462769.856737,8150938.889855,5554.501515,16897.746073,100000000000000004764729344.000000,1000000.000000,-647612478.372595,
683.000000,-1457206.788280,8167788.805228,5571.608430,16802.141771,100000000000000004764729344.000000,1000000.000000,-647612478.372618,
684.000000,-1451626.693512,8184543.286964,5588.554436,16706.878173,100000000000000004764729344.000000,1000000.000000,-647612478.372641,
685.000000,-1446029.732451,8201202.673899,5605.341312,16611.951551,100000000000000004764729344.000000,1000000.000000,-647612478.372664,
686.000000,-1440416.063347,8217767.301165,5621.970811,16517.358226,100000000000000004764729344.000000,1000000.000000,-647612478.372686,
687.000000,-1434785.842714,8234237.500240,5638.444656,16423.094568,100000000000000004764729344.000000,1000000.000000,-647612478.372707,
688.000000,-1429139.225354,8250613.598995,5654.764542,16329.156995,100000000000000004764729344.000000,1000000.000000,-647612478.372728,
689.000000,-1423476.364392,8266895.921745,5670.932136,16235.541972,100000000000000004764729344.000000,1000000.000000,-647612478.372748,
690.000000,-1417797.411299,8283084.789292,5686.949078,16142.246011,100000000000000004764729344.000000,1000000.000000,-647612478.372768,
691.000000,-1412102.515916,8299180.518974,5702.816980,16049.265670,100000000000000004764729344.000000,1000000.000000,-647612478.372787,
692.000000,-1406391.826490,8315183.424705,5718.537429,15956.597550,100000000000000004764729344.000000,1000000.000000,-647612478.372806,
693.000000,-1400665.489690,8331093.817027,5734.111986,15864.238296,100000000000000004764729344.000000,1000000.000000,-647612478.372824,
694.000000,-1394923.650637,8346912.003148,5749.542187,15772.184597,100000000000000004764729344.000000,1000000.000000,-647612478.372842,
695.000000,-1389166.452930,8362638.286983,5764.829544,15680.433185,100000000000000004764729344.000000,1000000.000000,-647612478.372860,
696.000000,-1383394.038667,8378272.969203,5779.975544,15588.980831,100000000000000004764729344.000000,1000000.000000,-647612478.372877,
697.000000,-1377606.548473,8393816.347270,5794.981649,15497.824350,100000000000000004764729344.000000,1000000.000000,-647612478.372893,
698.000000,-1371804.121520,8409268.715477,5809.849301,15406.960593,100000000000000004764729344.000000,1000000.000000,-647612478.372910,
699.000000,-1365986.895550,8424630.364995,5824.579916,15316.386455,100000000000000004764729344.000000,1000000.000000,-647612478.372925,
700.000000,-1360155.006901,8439901.583903,5839.174890,15226.098865,100000000000000004764729344.000000,1000000.000000,-647612478.372941,
701.000000,-1354308.590525,8455082.657231,5853.635595,15136.094794,100000000000000004764729344.000000,1000000.000000,-647612478.372956,
702.000000,-1348447.780015,8470173.866999,5867.963384,15046.371248,100000000000000004764729344.000000,1000000.000000,-647612478.372970,
703.000000,-1342572.707620,8485175.492250,5882.159585,14956.925271,100000000000000004764729344.000000,1000000.000000,-647612478.372985,
704.000000,-1336683.504270,8500087.809089,5896.225510,14867.753940,100000000000000004764729344.000000,1000000.000000,-647612478.372999,
705.000000,-1330780.299597,8514911.090718,5910.162446,14778.854372,100000000000000004764729344.000000,1000000.000000,-647612478.373013,
706.000000,-1324863.221950,8529645.607470,5923.971665,14690.223716,100000000000000004764729344.000000,1000000.000000,-647612478.373026,
