time,xpos,ypos,xvel,yvel,object_mass,time_limit,total_energy,
15670.000000,-48367871.886134,-17980686.113876,9300.811047,-1711.157144,100000000000000004764729344.000000,1000000.000000,-84600370.815647,
15680.000000,-48274746.216454,-17997753.940908,9324.333883,-1702.399973,100000000000000004764729344.000000,1000000.000000,-84600370.815646,
15690.000000,-48181384.987857,-18014733.946846,9347.922903,-1693.592857,100000000000000004764729344.000000,1000000.000000,-84600370.815645,
15700.000000,-48087787.536297,-18031625.630218,9371.578550,-1684.735391,100000000000000004764729344.000000,1000000.000000,-84600370.815644,
15710.000000,-47993953.193267,-18048428.485463,9395.301272,-1675.827163,100000000000000004764729344.000000,1000000.000000,-84600370.815644,
15720.000000,-47899881.285761,-18065142.002883,9419.091521,-1666.867757,100000000000000004764729344.000000,1000000.000000,-84600370.815643,
15730.000000,-47805571.136232,-18081765.668599,9442.949753,-1657.856752,100000000000000004764729344.000000,1000000.000000,-84600370.815642,
15740.000000,-47711022.062550,-18098298.964500,9466.876429,-1648.793722,100000000000000004764729344.000000,1000000.000000,-84600370.815642,
15750.000000,-47616233.377960,-18114741.368195,9490.872013,-1639.678238,100000000000000004764729344.000000,1000000.000000,-84600370.815641,
15760.000000,-47521204.391035,-18131092.352965,9514.936974,-1630.509864,100000000000000004764729344.000000,1000000.000000,-84600370.815640,
15770.000000,-47425934.405638,-18147351.387710,9539.071787,-1621.288160,100000000000000004764729344.000000,1000000.000000,-84600370.815639,
15780.000000,-47330422.720876,-18163517.936902,9563.276928,-1612.012679,100000000000000004764729344.000000,1000000.000000,-84600370.815638,
15790.000000,-47234668.631050,-18179591.460530,9587.552880,-1602.682971,100000000000000004764729344.000000,1000000.000000,-84600370.815638,
15800.000000,-47138671.425618,-18195571.414051,9611.900130,-1593.298581,100000000000000004764729344.000000,1000000.000000,-84600370.815637,
15810.000000,-47042430.389144,-18211457.248332,9636.319171,-1583.859046,100000000000000004764729344.000000,1000000.000000,-84600370.815636,
15820.000000,-46945944.801250,-18227248.409602,9660.810497,-1574.363900,100000000000000004764729344.000000,1000000.000000,-84600370.815635,
15830.000000,-46849213.936576,-18242944.339393,9685.374611,-1564.812671,100000000000000004764729344.000000,1000000.000000,-84600370.815634,
15840.000000,-46752237.064724,-18258544.474486,9710.012017,-1555.204881,100000000000000004764729344.000000,1000000.000000,-84600370.815633,
15850.000000,-46655013.450216,-18274048.246855,9734.723228,-1545.540045,100000000000000004764729344.000000,1000000.000000,-84600370.815632,
15860.000000,-46557542.352440,-18289455.083610,9759.508757,-1535.817676,100000000000000004764729344.000000,1000000.000000,-84600370.815631,
15870.000000,-46459823.025608,-18304764.406936,9784.369126,-1526.037277,100000000000000004764729344.000000,1000000.000000,-84600370.815630,
15880.000000,-46361854.718696,-18319975.634040,9809.304861,-1516.198347,100000000000000004764729344.000000,1000000.000000,-84600370.815629,
15890.000000,-46263636.675401,-18335088.177085,9834.316492,-1506.300380,100000000000000004764729344.000000,1000000.000000,-84600370.815628,
15900.000000,-46165168.134088,-18350101.443132,9859.404554,-1496.342861,100000000000000004764729344.000000,1000000.000000,-84600370.815627,
15910.000000,-46066448.327736,-18365014.834080,9884.569590,-1486.325273,100000000000000004764729344.000000,1000000.000000,-84600370.815626,
15920.000000,-45967476.483885,-18379827.746600,9909.812146,-1476.247088,100000000000000004764729344.000000,1000000.000000,-84600370.815625,
15930.000000,-45868251.824587,-18394539.572074,9935.132772,-1466.107774,100000000000000004764729344.000000,1000000.000000,-84600370.815624,
15940.000000,-45768773.566346,-18409149.696531,9960.532027,-1455.906794,100000000000000004764729344.000000,1000000.000000,-84600370.815623,
15950.000000,-45669040.920069,-18423657.500577,9986.010474,-1445.643601,100000000000000004764729344.000000,1000000.000000,-84600370.815622,
15960.000000,-45569053.091005,-18438062.359333,10011.568680,-1435.317643,100000000000000004764729344.000000,1000000.000000,-84600370.815621,
15970.000000,-45468809.278693,-18452363.642368,10037.207220,-1424.928363,100000000000000004764729344.000000,1000000.000000,-84600370.815620,
15980.000000,-45368308.676904,-18466560.713625,10062.926673,-1414.475193,100000000000000004764729344.000000,1000000.000000,-84600370.815619,
15990.000000,-45267550.473581,-18480652.931357,10088.727624,-1403.957562,100000000000000004764729344.000000,1000000.000000,-84600370.815617,
16000.000000,-45166533.850785,-18494639.648054,10114.610666,-1393.374889,100000000000000004764729344.000000,1000000.000000,-84600370.815616,
16010.000000,-45065257.984631,-18508520.210369,10140.576396,-1382.726587,100000000000000004764729344.000000,1000000.000000,-84600370.815615,
16020.000000,-44963722.045233,-18522293.959049,10166.625416,-1372.012062,100000000000000004764729344.000000,1000000.000000,-84600370.815614,
16030.000000,-44861925.196637,-18535960.228858,10192.758337,-1361.230712,100000000000000004764729344.000000,1000000.000000,-84600370.815612,
16040.000000,-44759866.596767,-18549518.348502,10218.975774,-1350.381927,100000000000000004764729344.000000,1000000.000000,-84600370.815611,
16050.000000,-44657545.397355,-18562967.640554,10245.278350,-1339.465090,100000000000000004764729344.000000,1000000.000000,-84600370.815610,
16060.000000,-44554960.743883,-18576307.421374,10271.666692,-1328.479575,100000000000000004764729344.000000,1000000.000000,-84600370.815608,
16070.000000,-44452111.775519,-18589537.001031,10298.141435,-1317.424751,100000000000000004764729344.000000,1000000.000000,-84600370.815607,
16080.000000,-44348997.625047,-18602655.683222,10324.703221,-1306.299975,100000000000000004764729344.000000,1000000.000000,-84600370.815606,
16090.000000,-44245617.418807,-18615662.765194,10351.352697,-1295.104598,100000000000000004764729344.000000,1000000.000000,-84600370.815604,
16100.000000,-44141970.276626,-18628557.537654,10378.090519,-1283.837962,100000000000000004764729344.000000,1000000.000000,-84600370.815603,
16110.000000,-44038055.311748,-18641339.284691,10404.917347,-1272.499402,100000000000000004764729344.000000,1000000.000000,-84600370.815601,
16120.000000,-43933871.630771,-18654007.283689,10431.833851,-1261.088241,100000000000000004764729344.000000,1000000.000000,-84600370.815600,
16130.000000,-43829418.333571,-18666560.805236,10458.840705,-1249.603797,100000000000000004764729344.000000,1000000.000000,-84600370.815598,
16140.000000,-43724694.513238,-18678999.113040,10485.938592,-1238.045376,100000000000000004764729344.000000,1000000.000000,-84600370.815596,
16150.000000,-43619699.256000,-18691321.463839,10513.128201,-1226.412278,100000000000000004764729344.000000,1000000.000000,-84600370.815595,
16160.000000,-43514431.641152,-18703527.107306,10540.410230,-1214.703791,100000000000000004764729344.000000,1000000.000000,-84600370.815593,
16170.000000,-43408890.740985,-18715615.285958,10567.785383,-1202.919194,100000000000000004764729344.000000,1000000.000000,-84600370.815591,
16180.000000,-43303075.620707,-18727585.235063,10595.254372,-1191.057759,100000000000000004764729344.000000,1000000.000000,-84600370.815590,
16190.000000,-43196985.338372,-18739436.182540,10622.817915,-1179.118745,100000000000000004764729344.000000,1000000.000000,-84600370.815588,
16200.000000,-43090618.944800,-18751167.348867,10650.476741,-1167.101403,100000000000000004764729344.000000,1000000.000000,-84600370.815586,
16210.000000,-42983975.483505,-18762777.946975,10678.231583,-1155.004974,100000000000000004764729344.000000,1000000.000000,-84600370.815584,
16220.000000,-42877053.990608,-18774267.182151,10706.083185,-1142.828687,100000000000000004764729344.000000,1000000.000000,-84600370.815582,
16230.000000,-42769853.494766,-18785634.251936,10734.032298,-1130.571764,100000000000000004764729344.000000,1000000.000000,-84600370.815580,
16240.000000,-42662373.017085,-18796878.346016,10762.079680,-1118.233414,100000000000000004764729344.000000,1000000.000000,-84600370.815578,
16250.000000,-42554611.571041,-18807998.646122,10790.226099,-1105.812835,100000000000000004764729344.000000,1000000.000000,-84600370.815576,
16260.000000,-42446568.162396,-18818994.325916,10818.472330,-1093.309215,100000000000000004764729344.000000,1000000.000000,-84600370.815574,
16270.000000,-42338241.789114,-18829864.550883,10846.819158,-1080.721732,100000000000000004764729344.000000,1000000.000000,-84600370.815572,
16280.000000,-42229631.441277,-18840608.478221,10875.267374,-1068.049549,100000000000000004764729344.000000,1000000.000000,-84600370.815570,
16290.000000,-42120736.100995,-18851225.256725,10903.817781,-1055.291823,100000000000000004764729344.000000,1000000.000000,-84600370.815568,
16300.000000,-42011554.742320,-18861714.026672,10932.471189,-1042.447694,100000000000000004764729344.000000,1000000.000000,-84600370.815566,
16310.000000,-41902086.331157,-18872073.919701,10961.228416,-1029.516294,100000000000000004764729344.000000,1000000.000000,-84600370.815563,
16320.000000,-41792329.825173,-18882304.058699,10990.090292,-1016.496740,100000000000000004764729344.000000,1000000.000000,-84600370.815561,
16330.000000,-41682284.173706,-18892403.557671,11019.057653,-1003.388138,100000000000000004764729344.000000,1000000.000000,-84600370.815559,
16340.000000,-41571948.317670,-18902371.521622,11048.131347,-990.189583,100000000000000004764729344.000000,1000000.000000,-84600370.815556,
16350.000000,-41461321.189463,-18912207.046428,11077.312231,-976.900155,100000000000000004764729344.000000,1000000.000000,-84600370.815554,
16360.000000,-41350401.712868,-18921909.218708,11106.601170,-963.518921,100000000000000004764729344.000000,1000000.000000,-84600370.815551,
16370.000000,-41239188.802960,-18931477.115691,11135.999040,-950.044937,100000000000000004764729344.000000,1000000.000000,-84600370.815549,
16380.000000,-41127681.366002,-18940909.805086,11165.506728,-936.477243,100000000000000004764729344.000000,1000000.000000,-84600370.815546,
16390.000000,-41015878.299351,-18950206.344946,11195.125129,-922.814867,100000000000000004764729344.000000,1000000.000000,-84600370.815543,
16400.000000,-40903778.491349,-18959365.783528,11224.855150,-909.056822,100000000000000004764729344.000000,1000000.000000,-84600370.815541,
16410.000000,-40791380.821228,-18968387.159150,11254.697707,-895.202107,100000000000000004764729344.000000,1000000.000000,-84600370.815538,
16420.000000,-40678684.158998,-18977269.500056,11284.653727,-881.249708,100000000000000004764729344.000000,1000000.000000,-84600370.815535,
16430.000000,-40565687.365346,-18986011.824260,11314.724149,-867.198594,100000000000000004764729344.000000,1000000.000000,-84600370.815532,
16440.000000,-40452389.291524,-18994613.139408,11344.909920,-853.047721,100000000000000004764729344.000000,1000000.000000,-84600370.815529,
16450.000000,-40338788.779244,-19003072.442617,11375.212001,-838.796028,100000000000000004764729344.000000,1000000.000000,-84600370.815526,
16460.000000,-40224884.660563,-19011388.720327,11405.631363,-824.442441,100000000000000004764729344.000000,1000000.000000,-84600370.815523,
16470.000000,-40110675.757771,-19019560.948142,11436.168988,-809.985866,100000000000000004764729344.000000,1000000.000000,-84600370.815519,
16480.000000,-39996160.883279,-19027588.090671,11466.825870,-795.425197,100000000000000004764729344.000000,1000000.000000,-84600370.815516,
16490.000000,-39881338.839500,-19035469.101366,11497.603014,-780.759310,100000000000000004764729344.000000,1000000.000000,-84600370.815513,
16500.000000,-39766208.418732,-19043202.922353,11528.501438,-765.987064,100000000000000004764729344.000000,1000000.000000,-84600370.815509,
16510.000000,-39650768.403037,-19050788.484266,11559.522172,-751.107301,100000000000000004764729344.000000,1000000.000000,-84600370.815506,
16520.000000,-39535017.564122,-19058224.706074,11590.666257,-736.118846,100000000000000004764729344.000000,1000000.000000,-84600370.815502,
16530.000000,-39418954.663214,-19065510.494906,11621.934748,-721.020506,100000000000000004764729344.000000,1000000.000000,-84600370.815498,
16540.000000,-39302578.450932,-19072644.745872,11653.328711,-705.811069,100000000000000004764729344.000000,1000000.000000,-84600370.815494,
16550.000000,-39185887.667164,-19079626.341878,11684.849226,-690.489307,100000000000000004764729344.000000,1000000.000000,-84600370.815490,
16560.000000,-39068881.040934,-19086454.153446,11716.497386,-675.053972,100000000000000004764729344.000000,1000000.000000,-84600370.815486,
16570.000000,-38951557.290275,-19093127.038520,11748.274297,-659.503796,100000000000000004764729344.000000,1000000.000000,-84600370.815482,
16580.000000,-38833915.122090,-19099643.842274,11780.181079,-643.837492,100000000000000004764729344.000000,1000000.000000,-84600370.815478,
16590.000000,-38715953.232018,-19106003.396918,11812.218864,-628.053754,100000000000000004764729344.000000,1000000.000000,-84600370.815474,
16600.000000,-38597670.304301,-19112204.521494,11844.388801,-612.151256,100000000000000004764729344.000000,1000000.000000,-84600370.815470,
16610.000000,-38479065.011638,-19118246.021672,11876.692048,-596.128649,100000000000000004764729344.000000,1000000.000000,-84600370.815465,
16620.000000,-38360136.015044,-19124126.689545,11909.129784,-579.984565,100000000000000004764729344.000000,1000000.000000,-84600370.815460,
16630.000000,-38240881.963711,-19129845.303411,11941.703196,-563.717614,100000000000000004764729344.000000,1000000.000000,-84600370.815456,
16640.000000,-38121301.494853,-19135400.627561,11974.413491,-547.326384,100000000000000004764729344.000000,1000000.000000,-84600370.815451,
16650.000000,-38001393.233563,-19140791.412055,12007.261887,-530.809442,100000000000000004764729344.000000,1000000.000000,-84600370.815446,
16660.000000,-37881155.792661,-19146016.392496,12040.249620,-514.165329,100000000000000004764729344.000000,1000000.000000,-84600370.815441,
16670.000000,-37760587.772536,-19151074.289803,12073.377941,-497.392566,100000000000000004764729344.000000,1000000.000000,-84600370.815436,
16680.000000,-37639687.760994,-19155963.809974,12106.648116,-480.489649,100000000000000004764729344.000000,1000000.000000,-84600370.815430,
16690.000000,-37518454.333098,-19160683.643845,12140.061427,-463.455049,100000000000000004764729344.000000,1000000.000000,-84600370.815425,
16700.000000,-37396886.051005,-19165232.466848,12173.619173,-446.287215,100000000000000004764729344.000000,1000000.000000,-84600370.815419,
16710.000000,-37274981.463802,-19169608.938762,12207.322670,-428.984566,100000000000000004764729344.000000,1000000.000000,-84600370.815414,
16720.000000,-37152739.107341,-19173811.703457,12241.173248,-411.545501,100000000000000004764729344.000000,1000000.000000,-84600370.815408,
16730.000000,-37030157.504070,-19177839.388634,12275.172258,-393.968389,100000000000000004764729344.000000,1000000.000000,-84600370.815402,
16740.000000,-36907235.162855,-19181690.605561,12309.321066,-376.251573,100000000000000004764729344.000000,1000000.000000,-84600370.815395,
16750.000000,-36783970.578812,-19185363.948800,12343.621056,-358.393369,100000000000000004764729344.000000,1000000.000000,-84600370.815389,
16760.000000,-36660362.233124,-19188857.995934,12378.073630,-340.392064,100000000000000004764729344.000000,1000000.000000,-84600370.815383,
16770.000000,-36536408.592860,-19192171.307285,12412.680209,-322.245919,100000000000000004764729344.000000,1000000.000000,-84600370.815376,
16780.000000,-36412108.110795,-19195302.425620,12447.442232,-303.953164,100000000000000004764729344.000000,1000000.000000,-84600370.815369,
16790.000000,-36287459.225217,-19198249.875865,12482.361156,-285.511999,100000000000000004764729344.000000,1000000.000000,-84600370.815362,
16800.000000,-36162460.359741,-19201012.164798,12517.438460,-266.920594,100000000000000004764729344.000000,1000000.000000,-84600370.815355,
16810.000000,-36037109.923112,-19203587.780746,12552.675638,-248.177089,100000000000000004764729344.000000,1000000.000000,-84600370.815347,
16820.000000,-35911406.309012,-19205975.193270,12588.074208,-229.279591,100000000000000004764729344.000000,1000000.000000,-84600370.815340,
16830.000000,-35785347.895854,-19208172.852847,12623.635707,-210.226176,100000000000000004764729344.000000,1000000.000000,-84600370.815332,
16840.000000,-35658933.046585,-19210179.190537,12659.361692,-191.014885,100000000000000004764729344.000000,1000000.000000,-84600370.815324,
16850.000000,-35532160.108473,-19211992.617658,12695.253741,-171.643727,100000000000000004764729344.000000,1000000.000000,-84600370.815316,
16860.000000,-35405027.412898,-19213611.525435,12731.313453,-152.110676,100000000000000004764729344.000000,1000000.000000,-84600370.815307,
16870.000000,-35277533.275140,-19215034.284659,12767.542449,-132.413670,100000000000000004764729344.000000,1000000.000000,-84600370.815298,
16880.000000,-35149675.994157,-19216259.245324,12803.942373,-112.550611,100000000000000004764729344.000000,1000000.000000,-84600370.815290,
16890.000000,-35021453.852367,-19217284.736268,12840.514890,-92.519366,100000000000000004764729344.000000,1000000.000000,-84600370.815280,
16900.000000,-34892865.115417,-19218109.064795,12877.261689,-72.317763,100000000000000004764729344.000000,1000000.000000,-84600370.815271,
16910.000000,-34763908.031958,-19218730.516298,12914.184479,-51.943590,100000000000000004764729344.000000,1000000.000000,-84600370.815261,
16920.000000,-34634580.833409,-19219147.353868,12951.284998,-31.394598,100000000000000004764729344.000000,1000000.000000,-84600370.815251,
16930.000000,-34504881.733719,-19219357.817896,12988.565003,-10.668496,100000000000000004764729344.000000,1000000.000000,-84600370.815241,
16940.000000,-34374808.929127,-19219360.125663,13026.026278,10.237046,100000000000000004764729344.000000,1000000.000000,-84600370.815231,
16950.000000,-34244360.597910,-19219152.470929,13063.670631,31.324403,100000000000000004764729344.000000,1000000.000000,-84600370.815220,
16960.000000,-34113534.900140,-19218733.023503,13101.499896,52.595991,100000000000000004764729344.000000,1000000.000000,-84600370.815209,
16970.000000,-33982329.977421,-19218099.928805,13139.515933,74.054271,100000000000000004764729344.000000,1000000.000000,-84600370.815197,
16980.000000,-33850743.952636,-19217251.307426,13177.720626,95.701749,100000000000000004764729344.000000,1000000.000000,-84600370.815185,
16990.000000,-33718774.929675,-19216185.254666,13216.115889,117.540977,100000000000000004764729344.000000,1000000.000000,-84600370.815173,
17000.000000,-33586420.993173,-19214899.840072,13254.703660,139.574553,100000000000000004764729344.000000,1000000.000000,-84600370.815161,
17010.000000,-33453680.208232,-19213393.106954,13293.485907,161.805127,100000000000000004764729344.000000,1000000.000000,-84600370.815148,
17020.000000,-33320550.620139,-19211663.071902,13332.464625,184.235394,100000000000000004764729344.000000,1000000.000000,-84600370.815135,
17030.000000,-33187030.254089,-19209707.724281,13371.641838,206.868102,100000000000000004764729344.000000,1000000.000000,-84600370.815121,
17040.000000,-33053117.114888,-19207525.025723,13411.019600,229.706052,100000000000000004764729344.000000,1000000.000000,-84600370.815107,
17050.000000,-32918809.186664,-19205112.909595,13450.599992,252.752096,100000000000000004764729344.000000,1000000.000000,-84600370.815093,
17060.000000,-32784104.432561,-19202469.280468,13490.385130,276.009141,100000000000000004764729344.000000,1000000.000000,-84600370.815078,
17070.000000,-32649000.794441,-19199592.013565,13530.377156,299.480150,100000000000000004764729344.000000,1000000.000000,-84600370.815063,
17080.000000,-32513496.192562,-19196478.954195,13570.578247,323.168143,100000000000000004764729344.000000,1000000.000000,-84600370.815047,
17090.000000,-32377588.525272,-19193127.917177,13610.990609,347.076198,100000000000000004764729344.000000,1000000.000000,-84600370.815031,
17100.000000,-32241275.668677,-19189536.686251,13651.616484,371.207453,100000000000000004764729344.000000,1000000.000000,-84600370.815015,
17110.000000,-32104555.476317,-19185703.013465,13692.458144,395.565108,100000000000000004764729344.000000,1000000.000000,-84600370.814997,
17120.000000,-31967425.778826,-19181624.618563,13733.517897,420.152425,100000000000000004764729344.000000,1000000.000000,-84600370.814980,
17130.000000,-31829884.383595,-19177299.188340,13774.798085,444.972732,100000000000000004764729344.000000,1000000.000000,-84600370.814961,
17140.000000,-31691929.074422,-19172724.375994,13816.301085,470.029421,100000000000000004764729344.000000,1000000.000000,-84600370.814943,
17150.000000,-31553557.611156,-19167897.800457,13858.029309,495.325953,100000000000000004764729344.000000,1000000.000000,-84600370.814923,
17160.000000,-31414767.729335,-19162817.045708,13899.985207,520.865858,100000000000000004764729344.000000,1000000.000000,-84600370.814903,
17170.000000,-31275557.139820,-19157479.660070,13942.171265,546.652737,100000000000000004764729344.000000,1000000.000000,-84600370.814883,
17180.000000,-31135923.528419,-19151883.155488,13984.590008,572.690265,100000000000000004764729344.000000,1000000.000000,-84600370.814861,
17190.000000,-30995864.555502,-19146025.006793,14027.243999,598.982191,100000000000000004764729344.000000,1000000.000000,-84600370.814839,
17200.000000,-30855377.855613,-19139902.650940,14070.135840,625.532341,100000000000000004764729344.000000,1000000.000000,-84600370.814817,
17210.000000,-30714461.037070,-19133513.486229,14113.268173,652.344620,100000000000000004764729344.000000,1000000.000000,-84600370.814793,
17220.000000,-30573111.681562,-19126854.871509,14156.643683,679.423014,100000000000000004764729344.000000,1000000.000000,-84600370.814769,
17230.000000,-30431327.343737,-19119924.125358,14200.265095,706.771591,100000000000000004764729344.000000,1000000.000000,-84600370.814744,
17240.000000,-30289105.550775,-19112718.525241,14244.135176,734.394506,100000000000000004764729344.000000,1000000.000000,-84600370.814719,
17250.000000,-30146443.801964,-19105235.306647,14288.256737,762.296001,100000000000000004764729344.000000,1000000.000000,-84600370.814692,
17260.000000,-30003339.568260,-19097471.662202,14332.632634,790.480406,100000000000000004764729344.000000,1000000.000000,-84600370.814665,
17270.000000,-29859790.291838,-19089424.740760,14377.265768,818.952145,100000000000000004764729344.000000,1000000.000000,-84600370.814636,
17280.000000,-29715793.385641,-19081091.646468,14422.159084,847.715737,100000000000000004764729344.000000,1000000.000000,-84600370.814607,
17290.000000,-29571346.232912,-19072469.437807,14467.315577,876.775797,100000000000000004764729344.000000,1000000.000000,-84600370.814577,
17300.000000,-29426446.186722,-19063555.126602,14512.738287,906.137040,100000000000000004764729344.000000,1000000.000000,-84600370.814546,
17310.000000,-29281090.569486,-19054345.677016,14558.430305,935.804285,100000000000000004764729344.000000,1000000.000000,-84600370.814513,
17320.000000,-29135276.672471,-19044838.004503,14604.394771,965.782455,100000000000000004764729344.000000,1000000.000000,-84600370.814480,
17330.000000,-28989001.755291,-19035028.974742,14650.634874,996.076582,100000000000000004764729344.000000,1000000.000000,-84600370.814445,
17340.000000,-28842263.045397,-19024915.402534,14697.153858,1026.691811,100000000000000004764729344.000000,1000000.000000,-84600370.814409,
17350.000000,-28695057.737555,-19014494.050677,14743.955018,1057.633399,100000000000000004764729344.000000,1000000.000000,-84600370.814372,
17360.000000,-28547382.993306,-19003761.628797,14791.041702,1088.906721,100000000000000004764729344.000000,1000000.000000,-84600370.814334,
17370.000000,-28399235.940430,-18992714.792162,14838.417315,1120.517276,100000000000000004764729344.000000,1000000.000000,-84600370.814294,
17380.000000,-28250613.672382,-18981350.140443,14886.085318,1152.470685,100000000000000004764729344.000000,1000000.000000,-84600370.814253,
17390.000000,-28101513.247734,-18969664.216458,14934.049227,1184.772699,100000000000000004764729344.000000,1000000.000000,-84600370.814211,
17400.000000,-27951931.689588,-18957653.504866,14982.312618,1217.429198,100000000000000004764729344.000000,1000000.000000,-84600370.814167,
17410.000000,-27801865.984991,-18945314.430834,15030.879128,1250.446201,100000000000000004764729344.000000,1000000.000000,-84600370.814121,
17420.000000,-27651313.084333,-18932643.358654,15079.752451,1283.829866,100000000000000004764729344.000000,1000000.000000,-84600370.814074,
17430.000000,-27500269.900730,-18919636.590327,15128.936348,1317.586493,100000000000000004764729344.000000,1000000.000000,-84600370.814025,
17440.000000,-27348733.309397,-18906290.364107,15178.434640,1351.722532,100000000000000004764729344.000000,1000000.000000,-84600370.813974,
17450.000000,-27196700.147009,-18892600.852992,15228.251212,1386.244585,100000000000000004764729344.000000,1000000.000000,-84600370.813921,
17460.000000,-27044167.211048,-18878564.163182,15278.390019,1421.159411,100000000000000004764729344.000000,1000000.000000,-84600370.813867,
17470.000000,-26891131.259134,-18864176.332480,15328.855079,1456.473931,100000000000000004764729344.000000,1000000.000000,-84600370.813810,
17480.000000,-26737589.008346,-18849433.328652,15379.650481,1492.195232,100000000000000004764729344.000000,1000000.000000,-84600370.813751,
17490.000000,-26583537.134526,-18834331.047734,15430.780384,1528.330573,100000000000000004764729344.000000,1000000.000000,-84600370.813690,
17500.000000,-26428972.271572,-18818865.312288,15482.249019,1564.887392,100000000000000004764729344.000000,1000000.000000,-84600370.813627,
17510.000000,-26273891.010711,-18803031.869603,15534.060689,1601.873307,100000000000000004764729344.000000,1000000.000000,-84600370.813561,
17520.000000,-26118289.899762,-18786826.389841,15586.219773,1639.296125,100000000000000004764729344.000000,1000000.000000,-84600370.813493,
17530.000000,-25962165.442379,-18770244.464126,15638.730724,1677.163847,100000000000000004764729344.000000,1000000.000000,-84600370.813422,
17540.000000,-25805514.097286,-18753281.602571,15691.598077,1715.484676,100000000000000004764729344.000000,1000000.000000,-84600370.813348,
17550.000000,-25648332.277485,-18735933.232249,15744.826441,1754.267020,100000000000000004764729344.000000,1000000.000000,-84600370.813272,
17560.000000,-25490616.349456,-18718194.695085,15798.420511,1793.519500,100000000000000004764729344.000000,1000000.000000,-84600370.813192,
17570.000000,-25332362.632336,-18700061.245700,15852.385062,1833.250957,100000000000000004764729344.000000,1000000.000000,-84600370.813109,
17580.000000,-25173567.397087,-18681528.049168,15906.724955,1873.470460,100000000000000004764729344.000000,1000000.000000,-84600370.813023,
17590.000000,-25014226.865635,-18662590.178713,15961.445135,1914.187312,100000000000000004764729344.000000,1000000.000000,-84600370.812933,
17600.000000,-24854337.210002,-18643242.613322,16016.550637,1955.411058,100000000000000004764729344.000000,1000000.000000,-84600370.812840,
17610.000000,-24693894.551417,-18623480.235284,16072.046587,1997.151495,100000000000000004764729344.000000,1000000.000000,-84600370.812743,
17620.000000,-24532894.959406,-18603297.827648,16127.938200,2039.418676,100000000000000004764729344.000000,1000000.000000,-84600370.812642,
17630.000000,-24371334.450861,-18582690.071595,16184.230786,2082.222921,100000000000000004764729344.000000,1000000.000000,-84600370.812537,
17640.000000,-24209208.989100,-18561651.543719,16240.929752,2125.574830,100000000000000004764729344.000000,1000000.000000,-84600370.812427,
17650.000000,-24046514.482894,-18540176.713224,16298.040601,2169.485283,100000000000000004764729344.000000,1000000.000000,-84600370.812313,
17660.000000,-23883246.785484,-18518259.939018,16355.568935,2213.965460,100000000000000004764729344.000000,1000000.000000,-84600370.812194,
17670.000000,-23719401.693575,-18495895.466710,16413.520460,2259.026844,100000000000000004764729344.000000,1000000.000000,-84600370.812070,
17680.000000,-23554974.946303,-18473077.425505,16471.900984,2304.681233,100000000000000004764729344.000000,1000000.000000,-84600370.811940,
17690.000000,-23389962.224191,-18449799.824992,16530.716423,2350.940754,100000000000000004764729344.000000,1000000.000000,-84600370.811805,
17700.000000,-23224359.148079,-18426056.551815,16589.972798,2397.817872,100000000000000004764729344.000000,1000000.000000,-84600370.811664,
17710.000000,-23058161.278026,-18401841.366231,16649.676242,2445.325401,100000000000000004764729344.000000,1000000.000000,-84600370.811517,
17720.000000,-22891364.112204,-18377147.898547,16709.833002,2493.476519,100000000000000004764729344.000000,1000000.000000,-84600370.811364,
17730.000000,-22723963.085753,-18351969.645425,16770.449438,2542.284780,100000000000000004764729344.000000,1000000.000000,-84600370.811203,
17740.000000,-22555953.569627,-18326299.966057,16831.532027,2591.764126,100000000000000004764729344.000000,1000000.000000,-84600370.811036,
17750.000000,-22387330.869410,-18300132.078205,16893.087366,2641.928902,100000000000000004764729344.000000,1000000.000000,-84600370.810860,
17760.000000,-22218090.224108,-18273459.054088,16955.122174,2692.793875,100000000000000004764729344.000000,1000000.000000,-84600370.810677,
17770.000000,-22048226.804921,-18246273.816126,17017.643294,2744.374241,100000000000000004764729344.000000,1000000.000000,-84600370.810486,
17780.000000,-21877735.713989,-18218569.132524,17080.657695,2796.685650,100000000000000004764729344.000000,1000000.000000,-84600370.810285,
17790.000000,-21706611.983114,-18190337.612686,17144.172476,2849.744214,100000000000000004764729344.000000,1000000.000000,-84600370.810075,
17800.000000,-21534850.572458,-18161571.702468,17208.194867,2903.566533,100000000000000004764729344.000000,1000000.000000,-84600370.809856,
17810.000000,-21362446.369215,-18132263.679240,17272.732232,2958.169709,100000000000000004764729344.000000,1000000.000000,-84600370.809626,
17820.000000,-21189394.186264,-18102405.646765,17337.792071,3013.571365,100000000000000004764729344.000000,1000000.000000,-84600370.809385,
17830.000000,-21015688.760787,-18071989.529881,17403.382022,3069.789665,100000000000000004764729344.000000,1000000.000000,-84600370.809132,
17840.000000,-20841324.752875,-18041007.068977,17469.509866,3126.843338,100000000000000004764729344.000000,1000000.000000,-84600370.808867,
17850.000000,-20666296.744098,-18009449.814253,17536.183528,3184.751698,100000000000000004764729344.000000,1000000.000000,-84600370.808590,
17860.000000,-20490599.236061,-17977309.119752,17603.411076,3243.534666,100000000000000004764729344.000000,1000000.000000,-84600370.808298,
17870.000000,-20314226.648924,-17944576.137160,17671.200730,3303.212796,100000000000000004764729344.000000,1000000.000000,-84600370.807992,
